Comment,comment_cleaned,label
brsik bgt tu clay,brsik bgt tu clay,0
ᴊᴜɴᴏ4ᴅ lagi bagi thr,juno4d lagi bagi thr,1
JUNO4D mntap jiwa,juno4d mntap jiwa,1
JUNO4D mntap jiwa,juno4d mntap jiwa,1
ℐ𝓤𝓝𝓞4𝓓 meresahkan,iuno4d meresahkan,0
Deden ngomong mlu,deden ngomong mlu,0
JUNO4D mntap jiwa,juno4d mntap jiwa,1
abis ini mau main di ＪＵＮＯ４Ｄ,abis ini mau main di juno4d,1
𝗝𝗨𝗡𝗢𝟰𝗗 di google meresahkan,juno4d di google meresahkan,1
𝐉𝐔𝐍𝐎𝟒𝐃 ni lekk,juno4d ni lekk,1
ᴊᴜɴᴏ4ᴅ lagi bagi thr,juno4d lagi bagi thr,1
Deden ni si paling jago co😂😂,deden ni si paling jago co,0
filing iki sih irwi yih,filing iki sih irwi yih,0
Cupu cupu aja kalian😅,cupu cupu aja kalian,0
𝗝𝗨𝗡𝗢𝟰𝗗 di google meresahkan,juno4d di google meresahkan,1
garing anj si deden... crewet bner ini org,garing anj si deden crewet bner ini org,0
𝗝𝗨𝗡𝗢𝟰𝗗 di google meresahkan,juno4d di google meresahkan,1
bacot bgt klei,bacot bgt klei,0
Kelazz lek,kelazz lek,0
Si cempreng rw,si cempreng rw,0
Si bocil rw berisik amat,si bocil rw berisik amat,0
jangan berjudi gess!!!!,jangan berjudi gessiiii,0
yoi,yoi,0
Berisik parah deden,berisik parah deden,0
Biar naik lagi bang,biar naik lagi bang,0
"Masih bocah sok dewasa njirr itu si deden dri bacot nya, udh kya paling senior di proscene",masih bocah sok dewasa njirr itu si deden dri bacot nya udh kya paling senior di proscene,0
"​@khairullanwr2076 klo gak kegendong tim RRQ, dia cuma bocil tai biasa",akhairullanwr2o76 klo gak kegendong tim rrq dia cuma bocil tai biasa,0
"deden sok asik banget anj, bikin jellek konten aja",deden sok asik banget anj bikin jellek konten aja,0
Si deden bnyk gaya bgt enek liatnya😂,si deden bnyk gaya bgt enek liatnya,0
Tapi jago gmna,tapi jago gmna,0
@raihanalfiansyah9887jago julidinn orang,araihanalfiansyah9887jago julidinn orang,0
"Lu juga banyak ngetik, enek jg liatnya 😂",lu juga banyak ngetik enek jg liatnya,0
Ya kek gimana tuh liat nya,ya kek gimana tuh liat nya,0
Bisa si miskin lagi cari donasi judol,bisa si miskin lagi cari donasi judol,0
Jago bacotttt😂😂😂​@raihanalfiansyah9887,jago bacotttt araihanalfiansyah9887,0
@syaLuaLmaLik lu juga banyak bacot enek liatnya,asyalualmalik lu juga banyak bacot enek liatnya,0
Dengan pedenya Jess koro ngomong. Itu pernah savage gak yg bilang pake RW 😅😅,dengan pedenya jess koro ngomong itu pernah savage gak yg bilang pake rw,0
@Rixxz27  itu deden yang face cam keberapa kak,arixxz27 itu deden yang face cam keberapa kak,0
​@Murikoshi Yang sebelah Skylar,amurikoshi yang sebelah skylar,0
Tapi ga RW. Cok😅,tapi ga rw cok,0
​@raihanalfiansyah9887jago?😂,araihanalfiansyah9887jago,0
Brisik,brisik,0
Bacot banget deden alay,bacot banget deden alay,0
"Mantap jiwa raga main di 𝐴𝐆𝐔𝑆TO𝑇𝑂,cuan terus menerus tanpa ada jeda!",mantap jiwa raga main di agustoto cuan terus menerus tanpa ada jedai,1
Layanannya di 𝘈GU𝐒𝘛О𝙏О-juga oke banget! Gak ada masalah sama sekali!,layanannya di agustoto juga oke bangeti gak ada masalah sama sekalii,1
Deden kek cewek mulutnya,deden kek cewek mulutnya,0
IYA MULUT PQNTAT AYAM,iya mulut pqntat ayam,0
Clay sok asik,clay sok asik,0
Sia NU so asik mah,sia nu so asik mah,0
Deden kick aja cok berisik,deden kick aja cok berisik,0
Ka ler bikin konten tutor cara main hero claude dong,ka ler bikin konten tutor cara main hero claude dong,0
Respon ny ler luar biasa,respon ny ler luar biasa,0
Yang dibantai EVOS tadi malam diupload juga dong,yang dibantai evos tadi malam diupload juga dong,0
"Dengan 𝘿𝙊𝑅𝘈7𝟩 saya sukses, dari tukang jahit jadi pengusaha fashion.",dengan dora77 saya sukses dari tukang jahit jadi pengusaha fashion,1
"𝘋O𝘙А𝟳𝟩 bikin hidup makin asyik, rezeki datang tanpa henti!",dora77 bikin hidup makin asyik rezeki datang tanpa hentii,1
Jelajahi dunia D𝘖𝘙𝐀𝟽𝟽 dan lihat apa yang ditawarkannya.,jelajahi dunia dora77 dan lihat apa yang ditawarkannya,1
"Berkat 𝘋𝘌𝐖𝘼D𝙊𝘙A saya berubah, dari penjual kaki lima jadi bos restoran.",berkat dewadora saya berubah dari penjual kaki lima jadi bos restoran,1
"Jakpot langsung mengalir, buruan coba di 𝘋Е𝘞𝘼𝘋𝑂R𝐴! Kamu bisa dapet juga!",jakpot langsung mengalir buruan coba di dewadorai kamu bisa dapet jugai,1
"Alhamdulillah, rezeki lancar jaya berkat 𝐃𝑂𝑅A𝟽𝟳!",alhamdulillah rezeki lancar jaya berkat dora77i,1
𝘋OR𝘈7𝟽 adalah platform yang terus berkembang dan berinovasi.,dora77 adalah platform yang terus berkembang dan berinovasi,1
"Hari ini dapat rezeki besar dari 𝘋O𝘙А7𝟽, senang banget rasanya!",hari ini dapat rezeki besar dari dora77 senang banget rasanyai,1
Langsung coba di 𝘋𝙊RA𝟩𝟽 dan jangan lewatkan kesempatan besar ini!,langsung coba di dora77 dan jangan lewatkan kesempatan besar inii,1
judol kontoI,judol kontoi,0
what the predik from banglerr😎,what the predik from banglerr,0
Aslee brisik bat pokemon anj,aslee brisik bat pokemon anj,0
Mai penjago ngana David bermain,mai penjago ngana david bermain,0
Jijik bener denger suara deden kek dia aja yg gg,jijik bener denger suara deden kek dia aja yg gg,0
berisik bgt deden ppk kon,berisik bgt deden ppk kon,0
Di meta skrang youzong bagus ngga ia .,di meta skrang youzong bagus ngga ia,0
"kgk bg di tier atas gk kepake tu hero kalo mau pake phove,cici/badang di meta skrng paling cocok",kgk bg di tier atas gk kepake tu hero kalo mau pake phove cici badang di meta skrng paling cocok,0
"berisik banget setang, jadi ga fokus ke gameplay nya bang ler, kocak kocak",berisik banget setang jadi ga fokus ke gameplay nya bang ler kocak kocak,0
ini clay berisik amat si,ini clay berisik amat si,0
deden dedenn,deden dedenn,0
Bang ler sekali² ngevlog ke mpl arena,bang ler sekali2 ngevlog ke mpl arena,0
Deden bct banget brisik ajg,deden bct banget brisik ajg,0
blum pro player,blum pro player,0
yang laen pada kalem dia doang cacingcong😂,yang laen pada kalem dia doang cacingcong,0
"Biasa mau naikin namanya lagi, modusnya mabar ama lerr 🥱🤣",biasa mau naikin namanya lagi modusnya mabar ama lerr,0
Brisik bangat si babi clayy,brisik bangat si babi clayy,0
BRISIK DAN LEBAY CLAYY NGAK USAH MABAR SAMA YG GARING GITU BANG LER,brisik dan lebay clayy ngak usah mabar sama yg garing gitu bang ler,0
Ｐｕｌａｕ７７７ gak ada duanya,pulau777 gak ada duanya,1
[̲̅P][̲̅U][̲̅L][̲̅A][̲̅U][̲̅7][̲̅7][̲̅7] selalu bikin penasaran,pulau 7 7 7 selalu bikin penasaran,0
"Ｐｕｌａｕ７７７, tempat jackpot terbesar!",pulau777 tempat jackpot terbesari,1
"Main santai tapi WD Gacir, cuma di ̶P̶U̶L̶A̶U̶7̶7̶7̶.",main santai tapi wd gacir cuma di pulau777,1
"ＰⓤＬＡＵ777, tempat kemenangan berlipat!",pulau777 tempat kemenangan berlipati,1
"Bacot mulu deden, next mute aja",bacot mulu deden next mute aja,0
SEMOGA GAMEPLAY LING GW BISA MENGAJARKAN KALIAN CARA MAIN LING CARRY TIM SOLO RANK 😎🤘 .,semoga gameplay ling gw bisa mengajarkan kalian cara main ling carry tim solo rank,0
bacot poke ling lu pansos,bacot poke ling lu pansos,0
"Oke, fix abis ini mau daftar di ✌𝐌𝐀𝐍𝘿𝘼𝙇𝙄𝙆𝘼𝟕𝟕✌.",oke fix abis ini mau daftar di mandalika77,1
"Baru nyimak pembahasan ＭΛΝDALИКΛ𝟟𝟟, jadi pengen coba.",baru nyimak pembahasan mlndalnkl77 jadi pengen coba,1
"Deden lama"" makin menjijikan",deden lama makin menjijikan,0
BRISIK BANGET MANUSIA BODOH DENDEN ITU,brisik banget manusia bodoh denden itu,0
Kok feeling gua dia RW ya😂,kok feeling gua dia rw ya,0
Pin commen ini Ler biar gak ada Judol,pin commen ini ler biar gak ada judol,0
berisik bngt denden taek,berisik bngt denden taek,0
Itu yang toxic amat siapa jdi ga enak gw nontonya drian?,itu yang toxic amat siapa jdi ga enak gw nontonya drian,0
Deden,deden,0
deden berisik,deden berisik,0
"Banyak bacot lu den, sok asik sndiri",banyak bacot lu den sok asik sndiri,0
Perasaan deden gak berisik deh,perasaan deden gak berisik deh,0
berisik cok ganggu aj gameplay ,berisik cok ganggu aj gameplay,0
@lynaapc  heter ini fiks karna jes dibilang rw,alynaapc heter ini fiks karna jes dibilang rw,0
Joki koki,joki koki,0
Deden gausah diajak lagi,deden gausah diajak lagi,0
ngaturr anjjiinnggg.,ngaturr anjjiinnggg,0
BERISIK BNGSTT DEDEN,berisik bngstt deden,0
14:17 singkat padat dapet hp dong gue ni,14 17 singkat padat dapet hp dong gue ni,0
Wkwkwkwk😂,wkwkwkwk,0
emang dapet hp kah,emang dapet hp kah,0
gua barusan dapat gituan,gua barusan dapat gituan,0
@Haruka,aharuka,0
​@MahjongAz engga,amahjongaz engga,1
Deden so asik bangt ya bacot nya,deden so asik bangt ya bacot nya,0
Mantep gini bang,mantep gini bang,0
GG ler.,gg ler,0
Deden deden...,deden deden,0
Lawan antehna weh,lawan antehna weh,0
Brisik bet si deden 🗿,brisik bet si deden,0
BERISIK BANGET SI DEDEN ANYING,berisik banget si deden anying,0
"yang paling bener emang 𝗟𝗔𝗣𝗔𝗞𝗝𝗨𝗗𝗜 , tiap kali main game apapun rata rata pecahannya lebih bagus dan bs menang gampang pecah nya ..  aku sih iseng awalnya tapi sekarank setia di situs 𝗟𝗔𝗣𝗔𝗞𝗝𝗨𝗗𝗜 ..",yang paling bener emang lapakjudi tiap kali main game apapun rata rata pecahannya lebih bagus dan bs menang gampang pecah nya aku sih iseng awalnya tapi sekarank setia di situs lapakjudi,0
Den bacot den sumpah lah,den bacot den sumpah lah,0
Lah kyk gtu aja kah yg kata nya penjoki terkuat? Gk di kasih nge kill njirr,lah kyk gtu aja kah yg kata nya penjoki terkuat gk di kasih nge kill njirr,0
Busuk bet mulut clay,busuk bet mulut clay,0
Colay berisik beut ell RW,colay berisik beut ell rw,0
gas la bang,gas la bang,0
"Bang ler ajak aku dong , buatin kopi buat bang ler dirumah atau dsuruh belanja ini dan itu 😊",bang ler ajak aku dong buatin kopi buat bang ler dirumah atau dsuruh belanja ini dan itu,0
Brisik bacot ga lucu banget deden kocak,brisik bacot ga lucu banget deden kocak,0
7:14 gelo insting binatang😅😅,7 14 gelo insting binatang,0
reflek manado wkwk,reflek manado wkwk,0
Pantes jes marah orang s deden banyak bct orang nya😂😂,pantes jes marah orang s deden banyak bct orang nya,0
emang dari dulu deden kan doyan omong orangnya,emang dari dulu deden kan doyan omong orangnya,0
@wildanramadhan3010 lah kmna aja bang baru tau wkkw,awildanramadhan3o1o lah kmna aja bang baru tau wkkw,0
iya bacod bgt ternyata. pantes kena mental jes,iya bacod bgt ternyata pantes kena mental jes,0
dr jmn msh ikutn mpl juga deden ud crewet,dr jmn msh ikutn mpl juga deden ud crewet,0
Sekelas Jes nolimit di bacotinn hahha,sekelas jes nolimit di bacotinn hahha,0
"""pantes jes marah"" apasih kocak, jes ae marah nya ama netizen karna live nya dispam komen rw",pantes jes marah apasih kocak jes ae marah nya ama netizen karna live nya dispam komen rw,0
​@ipanhayabusa1824 emg knp jess? minimal juara mpl lah,aipanhayabusa1824 emg knp jess minimal juara mpl lah,0
Ya terus lu merasa Deden merugikan lu?,ya terus lu merasa deden merugikan lu,0
​@Tegarrrr1752jelas merugikan lah kocak,ategarrrr1752jelas merugikan lah kocak,0
"Alah jessnolimit nya aja baperan, di katain main pake RW baper, padahal fakta, gw liat match nya, masa di imo ketemu meta dia MM 😂😂sejak kapan di imo ada draf kek gitu",alah jessnolimit nya aja baperan di katain main pake rw baper padahal fakta gw liat match nya masa di imo ketemu meta dia mm sejak kapan di imo ada draf kek gitu,0
"Lu kemana aja,, si deden emang karakternya gitu dari dulu,, tapi kalo masalah dengan jessnolimit gw di pihak si deden,, sekarang terungkap, bener apa yg di bilang si deden, jessnolimit pake room rw 😂",lu kemana aja si deden emang karakternya gitu dari dulu tapi kalo masalah dengan jessnolimit gw di pihak si deden sekarang terungkap bener apa yg di bilang si deden jessnolimit pake room rw,0
​@HendiHeroysetuju,ahendiheroysetuju,0
biasanya kalo marah gitu bener😂,biasanya kalo marah gitu bener,0
Lah anak dongo Masi aja di bahas...Jes tu cupu mangkaya di band sama mas Eko alias di kick den banyak bacot mpv dah dapet piala mpl lah Jes jago punya piala kaga,lah anak dongo masi aja di bahas jes tu cupu mangkaya di band sama mas eko alias di kick den banyak bacot mpv dah dapet piala mpl lah jes jago punya piala kaga,0
"Kocak, Jess dispam komen RW kocak waktu live 😂",kocak jess dispam komen rw kocak waktu live,0
"Nonton Clipan org doang, kg tau jelasannya 😂",nonton clipan org doang kg tau jelasannya,0
kemana aja baru tau sekarang? anak kemarin sore ya,kemana aja baru tau sekarang anak kemarin sore ya,0
@fadrianhidayat2101 SP? Gw?,afadrianhidayat21o1 sp gw,0
yakan d spam rw grgr si deden kocak bodoh​@Arya-tk7wb,yakan d spam rw grgr si deden kocak bodoh aarya tk7wb,0
​@HendiHeroy poke mah poke aja 😂😂,ahendiheroy poke mah poke aja,0
Kemana aja loe...deden emang gitu...di gasin paling dia mlempem...cungkring kaya gitu kok,kemana aja loe deden emang gitu di gasin paling dia mlempem cungkring kaya gitu kok,0
"yang di vidio jess itu baca komen viewer goblok , sedangkan vidio deden aja itu udh lama , emg netizen aja yang arahin kesana lol , di cari tau dulu sebelum komen bocil tolol",yang di vidio jess itu baca komen viewer goblok sedangkan vidio deden aja itu udh lama emg netizen aja yang arahin kesana lol di cari tau dulu sebelum komen bocil tolol,0
kalo dia nuju ke deden ngapain jess bahas wr sama minimal savage di mpl ? pake logika lu idiot,kalo dia nuju ke deden ngapain jess bahas wr sama minimal savage di mpl pake logika lu idiot,0
​@ipanhayabusa1824lah emg deden bacotin jess ? kemakan berita netizen jadi cuma ikut2an tolol2 wkwkw,aipanhayabusa1824lah emg deden bacotin jess kemakan berita netizen jadi cuma ikut2an tolol2 wkwkw,0
"minimal kalo mau julid pastiin lu udh di atas dia , minimal savage di mpl pake valen, publik poke stak romawi so bacotin org",minimal kalo mau julid pastiin lu udh di atas dia minimal savage di mpl pake valen publik poke stak romawi so bacotin org,0
​@HendiHeroy room rw? Room room wangi? Kocak,ahendiheroy room rw room room wangi kocak,0
"​@sansss3239berarti klo ortu lu dikatain lacur trus lu marah,berarti bener? Mindset sampah",asansss3239berarti klo ortu lu dikatain lacur trus lu marah berarti bener mindset sampah,0
"​​@HendiHeroyngetik yg bener dulu dek baru ngatain orang 'pake room rw"" Pffftttt",ahendiheroyngetik yg bener dulu dek baru ngatain orang pake room rw pffftttt,0
bg knpa jes ga ketemu pro plyer/ penjoki (nada lmbut),bg knpa jes ga ketemu pro plyer penjoki nada lmbut,0
"​@drreco99 update makanya kocak , dia pernah nabrak celiboy",adrreco99 update makanya kocak dia pernah nabrak celiboy,0
@ celiboy emg proplayer? lgian itu ge dlu nabraknya,a celiboy emg proplayer lgian itu ge dlu nabraknya,0
Ngerasa keren ngetik kek gitu ​@HendiHeroy,ngerasa keren ngetik kek gitu ahendiheroy,0
"@drreco99 lu bilang kan pro player / penjoki , sekarang celiboy penjoki kocak",adrreco99 lu bilang kan pro player penjoki sekarang celiboy penjoki kocak,0
@ pntesan gakenal,a pntesan gakenal,0
style ga si bang,style ga si bang,0
@ udh dpt give away?,a udh dpt give away,0
"Ciri² bocah wani grudukan lak tukaran   Ciri² bocah berani nyerang bersama temannya ketika lagi berantem 😂  Asli ini , ajak duel sendiri² pasti kincep 😅  Kalau gak kasih uppercut 1x + 1x d ulu hati , kapar tu bocah 😅",ciri2 bocah wani grudukan lak tukaran ciri2 bocah berani nyerang bersama temannya ketika lagi berantem asli ini ajak duel sendiri2 pasti kincep kalau gak kasih uppercut 1x 1x d ulu hati kapar tu bocah,0
​@adisatriapratama7221😊😊😊😊😊😊😊😊😊😊,aadisatriapratama7221,0
​😊😊😊😊,,0
​😊😊😊😊😊,,0
​@Arya-tk7wb tumben jes baper,aarya tk7wb tumben jes baper,0
Baper itu jes pdhal becanda,baper itu jes pdhal becanda,0
Contoh orang kemakan clip,contoh orang kemakan clip,0
Biasa shu miskin jadi lave buat di donasi judol,biasa shu miskin jadi lave buat di donasi judol,0
​@ipanhayabusa1824biar bisa makan si clay miskin,aipanhayabusa1824biar bisa makan si clay miskin,0
​@drreco99karna solo (nada dering),adrreco99karna solo nada dering,0
Gaya dipasang tu orang,gaya dipasang tu orang,0
Lo juga kyak jess lama2 RW😂😂😂,lo juga kyak jess lama2 rw,0
​@HendiHeroy padahal R7 aja tau partyan jess sapa aj pro player sama penjoki sama push di akhir season bukan pakai rw dan streamer lain nya pinter amat dek bilang2 fakta padahal udah di jelaskan oleh R7 😂😂😂 bocil2,ahendiheroy padahal r7 aja tau partyan jess sapa aj pro player sama penjoki sama push di akhir season bukan pakai rw dan streamer lain nya pinter amat dek bilang2 fakta padahal udah di jelaskan oleh r7 bocil2,0
"@muhammadhaidir4285 lah fakta nya ketemu musuh kayak bot mulu,, lu sebenarnya tau RW gk kocak, tanya sono sama R7, lu nya aja terlalu nyepong si jessnolimit 😂",amuhammadhaidir4285 lah fakta nya ketemu musuh kayak bot mulu lu sebenarnya tau rw gk kocak tanya sono sama r7 lu nya aja terlalu nyepong si jessnolimit,0
@rinzzzz-n8t sepong sono jessnolimit😂,arinzzzz n8t sepong sono jessnolimit,0
"@HendiHeroy  fakta apaan kocak lu liat  video Xinn , vyn sama R7 nyalahin clay fitnah Jess pakai RW ,  mereka ber 3 sama streamer lain nyalahin clay itu baru bukti, elu cuman ngomong fakta2 doang bukti gak ada BOCAH SAMPAH, UDAH AD VIDEO NYA BOCAH NANGKANYA DI TONTON BOCAH2",ahendiheroy fakta apaan kocak lu liat video xinn vyn sama r7 nyalahin clay fitnah jess pakai rw mereka ber 3 sama streamer lain nyalahin clay itu baru bukti elu cuman ngomong fakta2 doang bukti gak ada bocah sampah udah ad video nya bocah nangkanya di tonton bocah2,0
​@HendiHeroy jess aja partyan nya sama kadir juga,ahendiheroy jess aja partyan nya sama kadir juga,0
"@Dexter00-o6w  iya tapi fans nya alergi fakta,, lu bayangin aja, orang bodoh mana yg percaya kalo main dri warior sampai imo WR 100%..kalo gk pake RW terus apa",adexteroo o6w iya tapi fans nya alergi fakta lu bayangin aja orang bodoh mana yg percaya kalo main dri warior sampai imo wr 1oo kalo gk pake rw terus apa,0
Bocil baperan 🤣 bocil jes bocil jes,bocil baperan bocil jes bocil jes,0
​@HendiHeroylu nya aja terlalu poke,ahendiheroylu nya aja terlalu poke,0
"​@HendiHeroypartyan jess nya aja mantan pro player semua, mana bisa dibandingin ama publik😂, ya ez aja buat bantai publik mereka mah gausah pale rw juga bisa",ahendiheroypartyan jess nya aja mantan pro player semua mana bisa dibandingin ama publik ya ez aja buat bantai publik mereka mah gausah pale rw juga bisa,0
jago kah dia bg?​@ipanhayabusa1824,jago kah dia bg aipanhayabusa1824,0
dah biasa gitu kebanyakan orang pendek tuh bnyak bct nya,dah biasa gitu kebanyakan orang pendek tuh bnyak bct nya,0
Bener bggk enk di kupingg eek,bener bggk enk di kupingg eek,0
Betul bang. So iya banget muka kek jamet ngatain si jess,betul bang so iya banget muka kek jamet ngatain si jess,0
​@HendiHeroy Penyepong clayyy 😂,ahendiheroy penyepong clayyy,0
@takahara-kun111  di kasih fakta ngatain penyepong 😂,atakahara kun111 di kasih fakta ngatain penyepong,0
Jes siapa ya jes,jes siapa ya jes,0
sekali ngomong bikin org marah😂,sekali ngomong bikin org marah,0
"Liat aja congornya, msa ga keliatan, bact doang tinggi skill kek tai",liat aja congornya msa ga keliatan bact doang tinggi skill kek tai,0
"Jess nya aja yg baperan kali, org dari dulu mah dia ceplas ceplos aja 😅",jess nya aja yg baperan kali org dari dulu mah dia ceplas ceplos aja,0
Ga heran kan tonggos.. banyak bacot e,ga heran kan tonggos banyak bacot e,0
dia marah bukan karena Deden tapi pas live comment nya spam RW RW viewer nya itu Deden bilang rw udah lama juga konteks nya bercanda,dia marah bukan karena deden tapi pas live comment nya spam rw rw viewer nya itu deden bilang rw udah lama juga konteks nya bercanda,0
Jes siapa? Kang urut?,jes siapa kang urut,0
​@HendiHeroyGw nggk paham mksut lu bng 🤔,ahendiheroygw nggk paham mksut lu bng,0
"​@drreco99Nah, pertanyaan yg bagus tuh",adrreco99nah pertanyaan yg bagus tuh,0
@Call-MeKaitouu yg mana,acall mekaitouu yg mana,0
saha deden,saha deden,0
​@HendiHeroy gausah heran kalo imo dapet lawan aneh aneh banyak bocil epic yg ngejoki ampe imo rank nya doang yg imo skil nya gak ada,ahendiheroy gausah heran kalo imo dapet lawan aneh aneh banyak bocil epic yg ngejoki ampe imo rank nya doang yg imo skil nya gak ada,0
emg dasarnya org yang udah nguasain game kalo mau menang mah gampang,emg dasarnya org yang udah nguasain game kalo mau menang mah gampang,0
"@ipanhayabusa1824 maksudnya seklas jes dibacot,sekelas apa sih jess poke,juara aja kagak pernah😂,dibilang sekelas jes wkwkwk",aipanhayabusa1824 maksudnya seklas jes dibacot sekelas apa sih jess poke juara aja kagak pernah dibilang sekelas jes wkwkwk,0
Dengan PD nya Jess ngomong. Itu yg ngomong pake RW pernah savage diturnamen gak 😂😂. Kan ngakak gw jadi dengernya.,dengan pd nya jess ngomong itu yg ngomong pake rw pernah savage diturnamen gak kan ngakak gw jadi dengernya,0
"RW GAK RW MESKIPUN GAMAU DIANNGAP RW YA TETEP AJA MUSUH"" NYA JESS KEMARIN ITU BOT"" SEMUA BAIK DARI SEGI MAINNYA JUGA DRAFTPICKNYA WKWK",rw gak rw meskipun gamau dianngap rw ya tetep aja musuh nya jess kemarin itu bot semua baik dari segi mainnya juga draftpicknya wkwk,0
"Lu liat ajar live nya yang masih honor musuhnya glory dan musuh juga bisa chat,dongo​@HendiHeroy",lu liat ajar live nya yang masih honor musuhnya glory dan musuh juga bisa chat dongo ahendiheroy,0
room rw apaan?ngaco​@HendiHeroy,room rw apaan ngaco ahendiheroy,0
"@handel752  ya rw singkatan dari room wangi, ngerti gk lu",ahandel752 ya rw singkatan dari room wangi ngerti gk lu,0
"Deden punya mpl saveg di mpl,jes lu punya apa?",deden punya mpl saveg di mpl jes lu punya apa,0
"@HendiHeroy  lu yang ga ngerti, uda tau rw masi aja make room,blok",ahendiheroy lu yang ga ngerti uda tau rw masi aja make room blok,0
@handel752  ya maksud gw rw itu room wangi blok,ahandel752 ya maksud gw rw itu room wangi blok,0
Baru keluar dari goa?,baru keluar dari goa,0
"​@luckydwisatya1466srry personal, tpi Jess punya karir paling sukses bg😂",aluckydwisatya1466srry personal tpi jess punya karir paling sukses bg,0
mulut nya ke cwe bnyk omong,mulut nya ke cwe bnyk omong,0
"pantes orng pada greget,orang lo banyak bct di komen orang",pantes orng pada greget orang lo banyak bct di komen orang,0
Bacot nya Deden asik co yang baper berati gak asik,bacot nya deden asik co yang baper berati gak asik,0
​@HendiHeroypenyepong deden,ahendiheroypenyepong deden,0
"@Ryuu93  lah gw mah ngomong sesuai fakta, kok di bilang penyepong, lawak 🤣",aryuu93 lah gw mah ngomong sesuai fakta kok di bilang penyepong lawak,0
Ya gpp kali cmn becandaan doang masa di gituin doang baper kek bocil,ya gpp kali cmn becandaan doang masa di gituin doang baper kek bocil,0
malu maluin nama wildan,malu maluin nama wildan,0
Deden = hama,deden hama,0
penyepong jess rw awowkkwok,penyepong jess rw awowkkwok,0
iyaa dari awal gamee bacott diaa terus ya wkwk,iyaa dari awal gamee bacott diaa terus ya wkwk,0
yatim lo,yatim lo,0
"Emang banyak bacot orang nya anjir temen Mabar aja di maki "" brasa paling pinter",emang banyak bacot orang nya anjir temen mabar aja di maki brasa paling pinter,0
Halahh penyefong jess,halahh penyefong jess,0
leder dia ngasih info bocah,leder dia ngasih info bocah,0
Wkwk poke mah poke aja partyan dia orgnya bukan org org ke elu bro beda kelas wkwk​@HendiHeroy,wkwk poke mah poke aja partyan dia orgnya bukan org org ke elu bro beda kelas wkwk ahendiheroy,0
Tapi ada piala bro,tapi ada piala bro,0
Deden brisik bett co😂,deden brisik bett co,0
risi liatnya ya wkwk,risi liatnya ya wkwk,0
Sok asik mau pulihkan nama dngn mabar sama skyler😂,sok asik mau pulihkan nama dngn mabar sama skyler,0
Sok asik bener yakk padal brisik bngett,sok asik bener yakk padal brisik bngett,0
@hiyaaaa1314 caper biasa benerin nama wkwk,ahiyaaaa1314 caper biasa benerin nama wkwk,0
"@dickypublic9645 iyaa udah ketebak soalnya, tiba"" Mabar ama lerr pas lagi redup🤣🤣",adickypublic9645 iyaa udah ketebak soalnya tiba mabar ama lerr pas lagi redup,0
Hhh iya mana suara dia paling keceng lagi 😂,hhh iya mana suara dia paling keceng lagi,0
Baru nonton deden kah? Wajar sih ngetik gini,baru nonton deden kah wajar sih ngetik gini,0
@reigawater3359 emang kaga pernah nonton dia sih gua wkwk,areigawater3359 emang kaga pernah nonton dia sih gua wkwk,0
@dickypublic9645 oenyepong giveaway,adickypublic9645 oenyepong giveaway,0
"hate bole.. tapi jangan overhate, dia udah minta maaf ke jess kok..",hate bole tapi jangan overhate dia udah minta maaf ke jess kok,0
@youtuber-an7384 iya gank jangan sampe hinaan kalian ke ortu nya apa gimana dia udah minta maaf juga,ayoutuber an7384 iya gank jangan sampe hinaan kalian ke ortu nya apa gimana dia udah minta maaf juga,0
Aseli,aseli,0
"​@youtuber-an7384ya iya, cuma rada risih juga dengernya.",ayoutuber an7384ya iya cuma rada risih juga dengernya,0
"Berisik bgt el rw jing, kesel gw",berisik bgt el rw jing kesel gw,0
Pin dong,pin dong,0
izin nyimak keseruannya bang lerr😅,izin nyimak keseruannya bang lerr,0
Deden berisik banget wkwk,deden berisik banget wkwk,0
Sama juparr tuhh brisik banget ajg,sama juparr tuhh brisik banget ajg,0
Emng gtu orangny😂,emng gtu orangny,0
Karna sebelum match ini pada ga bener mainnya,karna sebelum match ini pada ga bener mainnya,0
gelo bang ler gold lane nya susah di tangkep gini,gelo bang ler gold lane nya susah di tangkep gini,0
El RW paling gacor wkwk,el rw paling gacor wkwk,1
Mau nanya kan rine hengky sama hijume lagi dimpl penggantinya siapa,mau nanya kan rine hengky sama hijume lagi dimpl penggantinya siapa,0
berisik banget asli el RW ganggu banget,berisik banget asli el rw ganggu banget,0
hari hari ganjar terus bang ler hero lain lahh😢,hari hari ganjar terus bang ler hero lain lahh,0
Masih anget banget lerr,masih anget banget lerr,0
Nama dewa 19 feat ello tak ada yang sebanding denganmu video you tube,nama dewa 19 feat ello tak ada yang sebanding denganmu video you tube,0
itu ell rw ngapain dh brisik Sndiri,itu ell rw ngapain dh brisik sndiri,0
Nama eudora main game mobile legends,nama eudora main game mobile legends,0
hah,hah,0
😭​@muhammadfairuzaditya,amuhammadfairuzaditya,0
Dareah kalimantan tengah tamiang layang joshua romilen,dareah kalimantan tengah tamiang layang joshua romilen,0
jupartzy siapa bng,jupartzy siapa bng,0
